payment_type,profit_per_order,category_id,category_name,customer_city,customer_id,customer_segment,department_id,department_name,market,order_country,order_date,order_id,order_item_discount_rate,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_price,shipping_date,shipping_mode,label
TRANSFER,-58.683605,33.201733,Crafts,Revere,3159.7822,Consumer,6,Outdoors,Pacific Asia,Australia,2016-01-17 00:00:00+00:00,26126.309,0.25,5,119.97,84.983734,-36.160225,Oceania,New South Wales,PENDING,19.99,2016-02-10 00:00:00+00:00,Second Class,1
PAYMENT,85.31752,48,Water Sports,Caguas,3774.5322,Home Office,7,Fan Shop,USCA,United States,2016-05-13 00:00:00+01:00,35399.15,0.12,1,199.99,179.99,91.03269,East of USA,New York,PENDING_PAYMENT,199.99,2016-06-01 00:00:00+01:00,Standard Class,1
TRANSFER,1.6490184,46,Indoor/Outdoor Games,San Jose,4756.5234,Corporate,7,Fan Shop,LATAM,Brazil,2015-04-10 00:00:00+01:00,6192.9673,0.1,1,49.98,46.48,2.9469497,South America,Amazonas,PROCESSING,49.98,2015-06-11 00:00:00+01:00,Second Class,0
DEBIT,-59.402725,45,Fishing,Honolulu,6501.2383,Home Office,7,Fan Shop,LATAM,Thailand,2017-03-04 00:00:00+00:00,54435.844,0.05,1,399.98,379.98,-65.27558,Central America,San Salvador,COMPLETE,399.98,2017-03-10 00:00:00+00:00,Standard Class,0
PAYMENT,-33.886402,17,Cleats,Caguas,7469.3926,Corporate,4,Apparel,USCA,United States,2016-06-06 00:00:00+01:00,36367.703,0.04,5,299.95,283.48,-40.493904,North Africa,Bihar,PENDING_PAYMENT,59.99,2016-08-04 00:00:00+01:00,First Class,1
TRANSFER,86.98803,48,Water Sports,Bayamon,11997.685,Consumer,7,Fan Shop,USCA,United States,2016-03-26 00:00:00+00:00,35385.062,0.06,1,199.99,188.93314,91.90153,West of USA ,Arizona,PENDING,199.99,2016-06-18 00:00:00+01:00,Standard Class,1
DEBIT,-20.276505,18,Men's Footwear,Granada Hills,6658.4375,Home Office,4,Apparel,Pacific Asia,Australia,2015-01-24 00:00:00+00:00,19081.287,0.03,1,129.99,126.09,-14.854297,Oceania,Queensland,COMPLETE,129.99,2015-04-20 00:00:00+01:00,Standard Class,0
PAYMENT,-32.612793,43,Camping & Hiking,Carol Stream,3419.8533,Home Office,7,Fan Shop,Europe,United Kingdom,2017-12-09 00:00:00+00:00,68640.99,0.09,1,299.98,272.97293,-37.099182,Northern Europe,England,PENDING_PAYMENT,299.98,2017-10-16 00:00:00+01:00,Second Class,1
CASH,66.84555,43,Camping & Hiking,Richardson,2886.6594,Consumer,7,Fan Shop,LATAM,Mexico,2017-03-25 00:00:00+00:00,55916.78,0.17,1,299.98,248.21007,66.36464,Central America,Tamaulipas,CLOSED,299.98,2017-03-17 00:00:00+00:00,First Class,1
TRANSFER,7.3598022,59,CDs ,El Monte,12253.213,Consumer,9,Discs Shop,Europe,Italy,2017-08-07 00:00:00+01:00,69000.45,0.18,1,11.406322,10.250008,11.217727,Southern Europe,Campania,PENDING,11.54,2017-10-27 00:00:00+01:00,Standard Class,1
TRANSFER,75.42537,76,Women's Clothing,Marion,19011.594,Corporate,4,Apparel,Pacific Asia,Thailand,2017-12-04 00:00:00+00:00,74231.984,0.18,1,210.63422,179.93839,78.65191,Southeast Asia,Bangkok,PENDING,199.99,2017-12-09 00:00:00+00:00,Second Class,0
TRANSFER,94.02049,17,Cleats,Caguas,11264.865,Corporate,4,Apparel,LATAM,Dominican Republic,2015-02-23 00:00:00+00:00,6810.6475,0.2,5,299.95,239.98,93.85351,Caribbean,Santo Domingo,PROCESSING,59.99,2015-04-24 00:00:00+01:00,First Class,1
CASH,45.081345,29,Shop By Sport,Caguas,1710.6584,Home Office,5,Golf,Europe,Iraq,2017-04-25 00:00:00+01:00,65455.668,0.15,3,100,99.65346,43.69872,Western Europe,Hainan,CLOSED,39.99,2017-06-23 00:00:00+01:00,First Class,1
TRANSFER,54.339832,48,Water Sports,Caguas,7792.756,Consumer,7,Fan Shop,LATAM,Guatemala,2017-08-07 00:00:00+01:00,59555.125,0.17,1,199.99,165.99,53.268852,Central America,Minnesota,PENDING,199.99,2017-05-26 00:00:00+01:00,Standard Class,1
PAYMENT,60.77648,43,Camping & Hiking,Caguas,309.4883,Home Office,7,Fan Shop,Pacific Asia,Turkey,2016-10-03 00:00:00+01:00,41906.957,0.09,1,299.98,268.0391,63.614426,West Asia,North Rhine-Westphalia,PENDING_PAYMENT,299.98,2016-08-13 00:00:00+01:00,Second Class,0
PAYMENT,114.51169,43,Camping & Hiking,Bellingham,8314.45,Consumer,7,Fan Shop,LATAM,Chile,2015-02-26 00:00:00+00:00,3951.1492,0.12,1,299.98,269.96323,110.76907,South America,Santiago de Chile,PENDING_PAYMENT,299.98,2015-03-05 00:00:00+00:00,Standard Class,1
DEBIT,97.22705,45,Fishing,Lancaster,8407.961,Corporate,7,Fan Shop,USCA,United States,2016-04-24 00:00:00+01:00,36317.07,0.2,1,399.98,323.06567,102.98063,South of  USA ,Florida,COMPLETE,399.98,2016-04-23 00:00:00+01:00,Standard Class,0
PAYMENT,40.377197,46,Indoor/Outdoor Games,Chapel Hill,1870.9423,Consumer,7,Fan Shop,Europe,United Kingdom,2015-11-09 00:00:00+00:00,17071.121,0.12,3,149.94,128.69,39.367786,Northern Europe,Scotland,PROCESSING,49.98,2015-09-24 00:00:00+01:00,Second Class,0
TRANSFER,52.300488,18,Men's Footwear,Caguas,1787.5925,Corporate,4,Apparel,Pacific Asia,Australia,2016-03-05 00:00:00+00:00,30688.014,0.01,1,129.99,130.4919,55.0791,Oceania,British Columbia,PROCESSING,129.99,2016-03-10 00:00:00+00:00,Standard Class,0
PAYMENT,-268.2661,24,Women's Apparel,Porterville,9868.792,Consumer,5,Golf,Pacific Asia,Indonesia,2015-11-15 00:00:00+00:00,24296.53,0.15,4,199.99,169.99522,-262.68842,Southeast Asia,West Java,PENDING_PAYMENT,50,2015-12-26 00:00:00+00:00,Second Class,1
TRANSFER,145.09047,45,Fishing,Lynn,11519.086,Consumer,7,Fan Shop,Europe,France,2015-10-27 00:00:00+00:00,18766.818,0.02,1,399.98,391.4931,144.12708,Western Europe,Alsace-Champagne-Ardenne-Lorraine,PROCESSING,399.98,2015-10-19 00:00:00+01:00,Standard Class,0
PAYMENT,55.308296,48,Water Sports,Caguas,7791.3164,Consumer,7,Fan Shop,Africa,South Africa,2017-04-16 00:00:00+01:00,47183.84,0.12,1,199.99,179.99,57.41142,Southern Africa,Gauteng,PENDING_PAYMENT,199.99,2017-08-29 00:00:00+01:00,Standard Class,1
TRANSFER,43.30865,24,Women's Apparel,Houston,10140.614,Corporate,5,Golf,Europe,Germany,2015-10-24 00:00:00+01:00,20107.578,0.03,3,150,149.9737,46.797165,Western Europe,Hesse,PENDING,50,2015-10-22 00:00:00+01:00,Second Class,1
TRANSFER,29.993044,18,Men's Footwear,Germantown,7827.4517,Consumer,4,Apparel,Europe,France,2015-05-30 00:00:00+01:00,10844.707,0.01,1,129.99,128.17279,27.540754,Western Europe,Pays de la Loire,PROCESSING,129.99,2015-07-09 00:00:00+01:00,First Class,1
TRANSFER,25.506874,18,Men's Footwear,Winnetka,9202.967,Consumer,4,Apparel,LATAM,Uzbekistan,2016-11-22 00:00:00+00:00,53325.332,0.15,1,129.99,114.34939,30.249397,South America,Holguin,PROCESSING,129.99,2017-03-14 00:00:00+00:00,Second Class,1
TRANSFER,75.64718,46,Indoor/Outdoor Games,Caguas,2260.2766,Consumer,7,Fan Shop,USCA,United States,2016-04-09 00:00:00+01:00,34225.46,0.07,5,249.9,232.76,69.743256,West of USA ,California,PROCESSING,49.98,2016-09-08 00:00:00+01:00,Standard Class,1
DEBIT,31.056274,48,Water Sports,Hanford,9125.916,Consumer,7,Fan Shop,LATAM,Mexico,2017-04-08 00:00:00+01:00,56641.586,0.01,1,199.99,195.98875,31.932343,Central America,Mexico,COMPLETE,199.99,2017-04-17 00:00:00+01:00,Standard Class,0
CASH,46.758926,29,Shop By Sport,Endicott,9604.022,Consumer,5,Golf,LATAM,Argentina,2017-06-25 00:00:00+01:00,56409.61,0.03,5,199.95,189.99,46.451622,South America,Buenos Aires,CLOSED,39.99,2017-03-27 00:00:00+01:00,Standard Class,0
DEBIT,13.991081,24,Women's Apparel,Madera,4405.699,Corporate,5,Golf,USCA,United States,2016-05-12 00:00:00+01:00,32601.465,0.05,2,100,94.48715,18.065569,West of USA ,California,COMPLETE,50,2016-06-12 00:00:00+01:00,Second Class,1
DEBIT,11.239026,24,Women's Apparel,Tonawanda,12057.748,Consumer,5,Golf,USCA,United States,2016-07-23 00:00:00+01:00,38752.58,0.09,1,50,45.491936,10.643114,West of USA ,Arizona,COMPLETE,50,2016-09-07 00:00:00+01:00,Standard Class,1
PAYMENT,108.95663,9,Cardio Equipment,Caguas,11814.898,Corporate,3,Footwear,USCA,United States,2016-09-01 00:00:00+01:00,36525.848,0.18,3,299.95,232.76,122.9274,US Center ,Indiana,PENDING_PAYMENT,99.99,2016-05-27 00:00:00+01:00,Standard Class,1
DEBIT,16.248207,17,Cleats,Oviedo,4750.0044,Consumer,4,Apparel,LATAM,Brazil,2015-03-26 00:00:00+00:00,5774.752,0.03,3,179.97,181.9475,16.012793,South America,Bahia,COMPLETE,59.99,2015-03-31 00:00:00+01:00,Standard Class,1
CASH,7.2036295,75,Video Games,Caguas,20267.91,Consumer,9,Discs Shop,Pacific Asia,China,2018-01-19 00:00:00+00:00,76631.695,0.18,1,39.75,31.008152,7.5636387,Eastern Asia,Guangdong,CLOSED,39.99,2018-01-26 00:00:00+00:00,Standard Class,1
TRANSFER,174.0125,45,Fishing,Bridgeton,7778.94,Consumer,7,Fan Shop,USCA,United States,2016-07-11 00:00:00+01:00,37170.406,0.16,1,399.98,335.98,168.42757,South of  USA ,Virginia,PROCESSING,399.98,2016-05-30 00:00:00+01:00,Standard Class,1
CASH,11.767836,9,Cardio Equipment,Caguas,5613.968,Corporate,3,Footwear,Europe,Spain,2017-07-26 00:00:00+01:00,65567.26,0.12,4,357.1,339.98,13.369434,Southern Europe,Center-Loire Valley,CLOSED,99.99,2017-06-02 00:00:00+01:00,Standard Class,1
PAYMENT,58.87725,48,Water Sports,Caguas,325.69644,Consumer,7,Fan Shop,LATAM,Ireland,2017-03-09 00:00:00+00:00,56705.84,0.16,1,199.99,170.95111,57.423016,West Asia,Mures,PENDING_PAYMENT,199.99,2017-04-08 00:00:00+01:00,Second Class,0
TRANSFER,21.622795,43,Hunting & Shooting,Caguas,7667.3306,Corporate,7,Fan Shop,USCA,United States,2016-06-26 00:00:00+01:00,35589.07,0.15,3,79.98,70.6074,19.200241,East of USA,Maryland,PENDING,24.99,2016-05-09 00:00:00+01:00,Standard Class,0
PAYMENT,117.1042,9,Cardio Equipment,Wilmington,4957.2197,Consumer,3,Footwear,Europe,Germany,2015-01-10 00:00:00+00:00,11183.862,0.07,4,361.69443,359.98,122.36232,Western Europe,Berlin,PENDING_PAYMENT,99.99,2015-05-24 00:00:00+01:00,Standard Class,1
DEBIT,58.757717,18,Men's Footwear,Caguas,7411.748,Consumer,4,Apparel,Europe,France,2017-06-02 00:00:00+01:00,63041.402,0.1,1,129.99,116.06897,61.502377,Western Europe,Guangdong,COMPLETE,129.99,2017-07-20 00:00:00+01:00,Second Class,1
CASH,42.063198,24,Women's Apparel,Elyria,4002.3208,Home Office,5,Golf,Pacific Asia,Bangladesh,2015-12-30 00:00:00+00:00,24173.197,0.18,3,150.24332,123.49,38.69892,South Asia,Daca,CLOSED,50,2016-01-12 00:00:00+00:00,First Class,1
PAYMENT,33.073574,18,Men's Footwear,Caguas,1185.7961,Consumer,4,Apparel,Europe,United Kingdom,2015-03-10 00:00:00+00:00,13040.831,0.13,1,129.99,113.09,33.810287,Northern Europe,England,PENDING_PAYMENT,129.99,2015-07-22 00:00:00+01:00,Second Class,1
DEBIT,53.785446,17,Cleats,New Bedford,2625.014,Home Office,4,Apparel,Europe,Spain,2017-12-14 00:00:00+00:00,65127.99,0.06,3,179.97,169.99222,50.53146,Southern Europe,North Carolina,COMPLETE,59.99,2017-07-19 00:00:00+01:00,Standard Class,1
DEBIT,12.00421,75,Video Games,Caguas,20127.809,Consumer,9,Discs Shop,Pacific Asia,Thailand,2018-01-23 00:00:00+00:00,76635.54,0.09,1,39.75,36.404766,12.628314,Southeast Asia,Bangkok,COMPLETE,34.99,2018-01-25 00:00:00+00:00,Second Class,1
TRANSFER,17.263803,24,Women's Apparel,Ewa Beach,4688.7046,Corporate,5,Golf,USCA,United States,2016-04-11 00:00:00+01:00,36422.777,0.04,1,50,47.483418,14.919958,US Center ,Michigan,PENDING,50,2016-06-05 00:00:00+01:00,Second Class,1
DEBIT,18.137747,24,Women's Apparel,Caguas,2882.001,Consumer,5,Golf,Europe,Italy,2015-07-14 00:00:00+01:00,12995.531,0.01,1,50,48.997253,19.795805,Southern Europe,Veneto,COMPLETE,50,2015-07-25 00:00:00+01:00,Standard Class,1
PAYMENT,13.070798,17,Cleats,Rego Park,2880.2385,Corporate,4,Apparel,Pacific Asia,Indonesia,2016-01-19 00:00:00+00:00,27415.338,0.01,1,59.99,64.03366,17.44794,Southeast Asia,East Java,PENDING_PAYMENT,59.99,2016-03-10 00:00:00+00:00,Same Day,1
PAYMENT,-87.89685,45,Fishing,Caguas,11225.366,Consumer,7,Fan Shop,LATAM,Panama,2017-04-30 00:00:00+01:00,60617.77,0.2,1,399.98,319.98,-74.56737,Central America,Panama,PENDING_PAYMENT,399.98,2017-06-08 00:00:00+01:00,Second Class,1
PAYMENT,22.74158,18,Men's Footwear,Caguas,11788.043,Corporate,4,Apparel,LATAM,Mexico,2017-07-16 00:00:00+01:00,56138.395,0.18,1,129.99,106.59,21.279827,Central America,Guanajuato,PENDING_PAYMENT,129.99,2017-09-01 00:00:00+01:00,Standard Class,1
DEBIT,29.428066,26,Girls' Apparel,Sugar Land,11336.585,Corporate,5,Golf,Pacific Asia,Australia,2015-12-05 00:00:00+00:00,26498.12,0.01,2,79.98,87.99413,31.798964,Oceania,Kocaeli,COMPLETE,39.99,2016-02-01 00:00:00+00:00,Second Class,1
PAYMENT,12.451888,17,Cleats,West New York,10429.483,Consumer,4,Apparel,Europe,Italy,2017-11-04 00:00:00+00:00,65161.586,0.06,1,59.99,54.59,11.459027,Southern Europe,Trentino Alto Adige,PENDING_PAYMENT,59.99,2017-08-11 00:00:00+01:00,Standard Class,1
PAYMENT,21.945318,37,Electronics,Fullerton,8687.846,Corporate,6,Outdoors,LATAM,Mexico,2017-04-08 00:00:00+01:00,55725.402,0,1,49.98,44,21.125267,Central America,Olomouc,PENDING_PAYMENT,50,2017-04-10 00:00:00+01:00,Second Class,1
PAYMENT,-118.868286,45,Fishing,Modesto,7959.143,Consumer,7,Fan Shop,LATAM,El Salvador,2015-12-30 00:00:00+00:00,2477.6187,0.25,1,399.98,299.97882,-104.99895,Central America,San Salvador,PENDING_PAYMENT,399.98,2016-02-21 00:00:00+00:00,Standard Class,1
DEBIT,37.69458,29,Shop By Sport,San Diego,5284.9585,Consumer,5,Golf,USCA,United States,2016-08-07 00:00:00+01:00,37920.566,0.02,4,129.99,143.96873,38.4259,South of  USA ,North Carolina,COMPLETE,39.99,2016-06-28 00:00:00+01:00,Second Class,1
TRANSFER,-141.63768,46,Indoor/Outdoor Games,Caguas,34.569386,Consumer,7,Fan Shop,Europe,Germany,2015-02-05 00:00:00+00:00,19986.77,0.02,3,159.91367,163.99,-133.80984,Western Europe,Bavaria,PROCESSING,49.98,2015-04-10 00:00:00+01:00,Same Day,1
TRANSFER,-36.86588,18,Men's Footwear,Caguas,3217.87,Consumer,4,Apparel,Pacific Asia,Myanmar (Burma),2015-07-19 00:00:00+01:00,23624.203,0.02,1,129.99,126.09,-24.459723,Southeast Asia,Yangon,PROCESSING,129.99,2015-10-11 00:00:00+01:00,First Class,1
DEBIT,-71.27121,13,Boxing & MMA,Brooklyn,10591.433,Consumer,3,Footwear,LATAM,Ireland,2017-03-24 00:00:00+00:00,55913.914,0.06,4,299.98,335.98,-70.030495,Central America,Federal District,COMPLETE,99.99,2017-04-24 00:00:00+01:00,Standard Class,1
DEBIT,-28.449726,17,Cleats,Caguas,2762.672,Consumer,4,Apparel,Europe,France,2017-09-30 00:00:00+01:00,66731.98,0.16,4,239.96,198.48726,-33.34611,Western Europe,Isle of France,PENDING_PAYMENT,59.99,2017-09-23 00:00:00+01:00,Standard Class,1
DEBIT,2.493132,17,Cleats,Vallejo,1177.4716,Consumer,4,Apparel,Europe,Germany,2017-10-05 00:00:00+01:00,66059.52,0,1,59.99,57.59,3.1628995,Western Europe,Esteli,COMPLETE,59.99,2017-10-08 00:00:00+01:00,First Class,1
DEBIT,99.018974,43,Camping & Hiking,Modesto,7170.5874,Consumer,7,Fan Shop,Europe,Poland,2016-08-26 00:00:00+01:00,41661.973,0.16,1,299.98,253.62119,104.72939,Eastern Europe,Monagas,COMPLETE,299.98,2016-08-16 00:00:00+01:00,Standard Class,1
DEBIT,81.144226,24,Women's Apparel,Lancaster,2154.242,Corporate,5,Golf,LATAM,Argentina,2017-03-05 00:00:00+00:00,54324.758,0.04,3,179.97,163.99,77.25088,South America,Buenos Aires (province),COMPLETE,50,2017-02-13 00:00:00+00:00,Standard Class,1
CASH,11.704351,48,Water Sports,Orlando,912.21136,Corporate,7,Fan Shop,USCA,United States,2016-03-09 00:00:00+00:00,31897.693,0.05,1,199.99,191.97092,12.306659,US Center ,Texas,CLOSED,199.99,2016-05-04 00:00:00+01:00,Standard Class,1
DEBIT,30.867466,18,Men's Footwear,Caguas,1779.2354,Home Office,4,Apparel,LATAM,Mexico,2016-11-06 00:00:00+00:00,51075.18,0,1,129.99,129.99,31.891357,Central America,Guerrero,COMPLETE,129.99,2017-01-02 00:00:00+00:00,First Class,1
PAYMENT,46.20578,24,Women's Apparel,Hamtramck,1269.3536,Consumer,5,Golf,Europe,Germany,2015-08-19 00:00:00+01:00,16720.152,0.02,4,200,197.1911,47.221542,Western Europe,North Rhine-Westphalia,PENDING_PAYMENT,50,2015-09-02 00:00:00+01:00,Standard Class,0
TRANSFER,29.401323,24,Women's Apparel,Caguas,369.55176,Corporate,5,Golf,LATAM,Mexico,2015-04-15 00:00:00+01:00,6371.5635,0.15,2,100,78.55617,28.440458,Central America,San Luis Potosi,PROCESSING,50,2015-05-22 00:00:00+01:00,First Class,1
DEBIT,88.83078,5.9653378,Tennis & Racquet,El Monte,10961.764,Corporate,2,Fitness,Africa,Dominican Republic,2016-11-06 00:00:00+00:00,46418.63,0,4,199.98,189.98398,95.98741,Central Africa,Guatemala,COMPLETE,47.939728,2016-07-13 00:00:00+01:00,Second Class,1
PAYMENT,27.999615,45,Fishing,Caguas,11457.588,Corporate,7,Fan Shop,LATAM,Brazil,2017-10-05 00:00:00+01:00,57018.867,0.17,1,399.98,335.9707,26.952425,South America,Bahia,PENDING_PAYMENT,399.98,2017-04-11 00:00:00+01:00,Standard Class,0
PAYMENT,36.424377,48,Water Sports,Rosemead,4559.37,Corporate,7,Fan Shop,Europe,Spain,2015-04-17 00:00:00+01:00,10799.508,0.18,1,199.99,163.99,34.95609,Southern Europe,Luanda,PENDING_PAYMENT,199.99,2015-05-14 00:00:00+01:00,Same Day,1
DEBIT,101.318855,45,Fishing,South Richmond Hill,8307.362,Consumer,7,Fan Shop,Pacific Asia,New Zealand,2016-03-19 00:00:00+00:00,30932.598,0.13,1,399.98,341.00433,98.01844,Oceania,Canterbury,COMPLETE,399.98,2016-09-10 00:00:00+01:00,Second Class,1
TRANSFER,17.414665,48,Water Sports,Moreno Valley,5491.9224,Corporate,7,Fan Shop,Europe,Germany,2017-11-27 00:00:00+00:00,66861.08,0.12,1,199.99,175.99,21.828638,Western Europe,North Rhine-Westphalia,PENDING,199.99,2017-08-26 00:00:00+01:00,Second Class,1
TRANSFER,11.605848,37,Accessories,Caguas,1739.4921,Consumer,6,Outdoors,Pacific Asia,Australia,2015-04-14 00:00:00+01:00,25703.447,0.07,5,129.99,118.29,14.667109,Oceania,Western Australia,PROCESSING,24.99,2015-09-03 00:00:00+01:00,Standard Class,0
TRANSFER,-18.985865,17,Cleats,North Richland Hills,11954.128,Corporate,4,Apparel,LATAM,Mexico,2017-03-07 00:00:00+00:00,55961.195,0,4,239.96,237.56,-19.697584,Central America,Jalisco,PROCESSING,59.99,2017-03-23 00:00:00+00:00,First Class,1
DEBIT,144.70743,62.667618,Cameras ,Caguas,13774.908,Consumer,10,Technology,Europe,Germany,2017-11-01 00:00:00+00:00,71558.93,0.17,1,452.04,377.98,141.16422,Western Europe,Hesse,COMPLETE,452.04,2017-11-22 00:00:00+00:00,First Class,1
DEBIT,100.51363,9,Cardio Equipment,Bronx,5798.8467,Corporate,3,Footwear,USCA,Canada,2016-07-16 00:00:00+01:00,41536.46,0.06,3,299.97,284.96426,102.72077,Canada,Quintana Roo,COMPLETE,99.99,2016-07-12 00:00:00+01:00,Standard Class,1
CASH,26.288956,69.897896,Health and Beauty,Caguas,18287.4,Corporate,10.1769705,Fan Shop,Pacific Asia,Filipinas,2018-03-27 00:00:00+01:00,75932.97,0.15,1,299.95,230.36,21.630424,Southeast Asia,Busan,CLOSED,199.99,2018-08-24 00:00:00+01:00,First Class,1
PAYMENT,132.61282,45,Fishing,Raleigh,4668.3647,Consumer,7,Fan Shop,Europe,Spain,2015-08-17 00:00:00+01:00,14547.251,0.05,1,399.98,379.98,136.93962,Southern Europe,Djelfa,PENDING_PAYMENT,399.98,2015-08-18 00:00:00+01:00,Standard Class,1
DEBIT,28.625498,43,Camping & Hiking,Napa,11190.35,Consumer,7,Fan Shop,USCA,United States,2016-07-28 00:00:00+01:00,35779.766,0.15,1,299.98,251.98,32.433746,West of USA ,California,ON_HOLD,299.98,2016-04-09 00:00:00+01:00,Standard Class,0
TRANSFER,-12.2720375,29,Shop By Sport,Caguas,9311.96,Consumer,5,Golf,USCA,United States,2016-05-19 00:00:00+01:00,34692.168,0,4,150,150,0,West of USA ,California,PROCESSING,39.99,2016-06-26 00:00:00+01:00,Standard Class,1
TRANSFER,114.06359,9,Cardio Equipment,East Lansing,843.3927,Consumer,3,Footwear,LATAM,Mexico,2017-03-20 00:00:00+00:00,55861.34,0.09,5,499.95,450.49417,111.329346,Central America,Coahuila,PROCESSING,99.99,2017-04-15 00:00:00+01:00,Second Class,0
DEBIT,34.089867,17,Cleats,Caguas,12183.035,Consumer,4,Apparel,USCA,United States,2016-05-21 00:00:00+01:00,35512.246,0.17,2,119.98,97.99065,32.7537,South of  USA ,North Carolina,COMPLETE,59.99,2016-03-07 00:00:00+00:00,Standard Class,1
TRANSFER,80.565834,43,Camping & Hiking,Caguas,8205.1875,Consumer,7,Fan Shop,Pacific Asia,Indonesia,2016-10-02 00:00:00+01:00,25490.023,0.01,1,299.98,299.41696,80.71519,Southeast Asia,North Sumatra,PENDING,299.98,2015-12-30 00:00:00+00:00,Second Class,1
DEBIT,40.981102,18,Men's Footwear,Lake Forest,5110.2153,Consumer,4,Apparel,LATAM,Mexico,2017-01-17 00:00:00+00:00,53899.457,0,1,129.99,129.99,44.638428,Central America,Federal District,ON_HOLD,129.99,2017-03-14 00:00:00+00:00,Standard Class,1
DEBIT,102.039215,43,Camping & Hiking,Chicago,11190.149,Corporate,7,Fan Shop,LATAM,Brazil,2015-11-29 00:00:00+00:00,4074.847,0.12,1,299.98,263.98,102.854,South America,Santa Catarina,ON_HOLD,299.98,2015-03-20 00:00:00+00:00,Standard Class,1
CASH,-42.96518,17,Cleats,Caguas,4154.9863,Corporate,4,Apparel,Europe,Italy,2015-07-21 00:00:00+01:00,13579.632,0.01,3,179.97,179.99,-37.76787,Southern Europe,Emilia-Romagna,CLOSED,59.99,2015-07-27 00:00:00+01:00,Second Class,1
DEBIT,179.49864,9,Cardio Equipment,Bountiful,2295.4062,Consumer,3,Footwear,LATAM,Brazil,2015-03-26 00:00:00+00:00,3646.6045,0.05,4,399.98,387.98,179.558,South America,Sergipe,COMPLETE,99.99,2015-08-14 00:00:00+01:00,Second Class,1
DEBIT,-11.922232,17,Cleats,Caguas,10738.922,Consumer,4,Apparel,LATAM,Brazil,2017-08-22 00:00:00+01:00,62482.805,0.17,1,59.99,49.19,-1.4043186,South America,Baghdad,COMPLETE,59.99,2017-05-25 00:00:00+01:00,Standard Class,1
DEBIT,167.75934,45,Fishing,Far Rockaway,317.74493,Consumer,7,Fan Shop,LATAM,Mexico,2015-04-11 00:00:00+01:00,7211.2427,0.05,1,399.98,383.7943,162.49419,Central America,Chelyabinsk,ON_HOLD,399.98,2015-05-02 00:00:00+01:00,Standard Class,1
CASH,-227.7799,9,Cardio Equipment,Strongsville,4513.103,Home Office,3,Footwear,Pacific Asia,Australia,2015-11-27 00:00:00+00:00,25404.61,0.12,3,299.97,263.98,-188.92717,Oceania,Victoria,CLOSED,99.99,2016-01-17 00:00:00+00:00,Second Class,1
PAYMENT,113.49374,43,Camping & Hiking,Bronx,7515.831,Home Office,7,Fan Shop,Pacific Asia,Australia,2015-11-01 00:00:00+00:00,24769.553,0.07,1,299.98,278.98,117.66877,Oceania,New South Wales,PENDING_PAYMENT,299.98,2015-11-24 00:00:00+00:00,Same Day,0
PAYMENT,15.171094,24,Women's Apparel,Caguas,8889.665,Consumer,5,Golf,Europe,France,2017-03-22 00:00:00+00:00,68526.484,0.04,1,50,47.98,12.726532,Western Europe,Bechar,PENDING_PAYMENT,50,2017-08-19 00:00:00+01:00,Standard Class,1
TRANSFER,-132.3572,18,Men's Footwear,Fort Lauderdale,340.4526,Corporate,4,Apparel,Europe,Spain,2017-07-07 00:00:00+01:00,62133.656,0.02,1,129.99,127.39,-130.81227,Southern Europe,Gharbia,PROCESSING,129.99,2017-03-26 00:00:00+00:00,Standard Class,1
